ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ukip,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner
E14000732,E12000007,Harrow West,London,London,England,Borough,2017-06-09 03:25:00,Lab hold,Lab,Con,69797,50355,128,13314,17326,30640,1267,470,652,0,0,0,0,0,0,0,0,0
E14000733,E12000001,Hartlepool,Cleveland,North East,England,Borough,2017-06-09 01:54:00,Lab hold,Lab,Con,70718,41835,86,7650,14319,21969,746,4801,0,0,0,0,0,0,0,0,0,0
E14000734,E12000006,Harwich and North Essex,Essex,East,England,County,2017-06-09 02:40:00,Con hold,Con,Lab,71294,51141,83,14356,29921,15565,2787,1685,1042,0,0,0,0,0,0,0,141,0
E14000735,E12000008,Hastings and Rye,East Sussex,South East,England,County,2017-06-09 04:56:00,Con hold,Con,Lab,78319,54766,97,346,25668,25322,1885,1479,0,0,0,0,0,0,0,0,412,0
E14000736,E12000008,Havant,Hampshire,South East,England,Borough,2017-06-09 01:47:00,Con hold,Con,Lab,72470,46314,76,15956,27676,11720,2801,2011,1122,0,0,0,0,0,0,0,984,0
E14000737,E12000007,Hayes and Harlington,London,London,England,Borough,2017-06-09 03:10:00,Lab hold,Lab,Con,73268,47802,118,18115,13681,31796,601,1153,571,0,0,0,0,0,0,0,0,0
E14000738,E12000002,Hazel Grove,Greater Manchester,North West,England,County,2017-06-09 04:27:00,Con hold,Con,LD,63166,44132,114,5514,20047,9036,14533,0,516,0,0,0,0,0,0,0,0,0
E14000739,E12000006,Hemel Hempstead,Hertfordshire,East,England,County,2017-06-09 02:04:00,Con hold,Con,Lab,74415,52282,151,9445,28735,19290,3233,0,1024,0,0,0,0,0,0,0,0,0
E14000740,E12000003,Hemsworth,West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 05:28:00,Lab hold,Lab,Con,71870,45944,83,10174,15566,25740,912,2591,0,0,0,0,0,0,0,0,1135,0
E14000741,E12000007,Hendon,London,London,England,Borough,2017-06-09 05:30:00,Con hold,Con,Lab,76522,52215,115,1072,25078,24006,1985,568,578,0,0,0,0,0,0,0,0,0
E14000742,E12000008,Henley,Oxfordshire,South East,England,County,2017-06-09 04:55:00,Con hold,Con,Lab,74997,57099,119,22294,33749,11455,8485,1154,1864,0,0,0,0,0,0,0,392,0
E14000743,E12000005,Hereford and South Herefordshire,Hereford and Worcester,West Midlands,England,County,2017-06-09 03:45:00,Con hold,Con,Lab,71088,50484,71,15013,27004,11991,3556,1153,1220,0,0,0,0,0,0,0,5560,0
E14000744,E12000006,Hertford and Stortford,Hertfordshire,East,England,County,2017-06-09 02:15:00,Con hold,Con,Lab,82339,59992,230,19035,36184,17149,4845,0,1814,0,0,0,0,0,0,0,0,0
E14000745,E12000006,Hertsmere,Hertfordshire,East,England,County,2017-06-09 01:46:00,Con hold,Con,Lab,73561,52253,136,16951,31928,14977,2794,1564,990,0,0,0,0,0,0,0,0,0
E14000746,E12000001,Hexham,Northumberland,North East,England,County,2017-06-09 05:47:00,Con hold,Con,Lab,61053,46224,79,9236,24996,15760,3285,930,1253,0,0,0,0,0,0,0,0,0
E14000747,E12000002,Heywood and Middleton,Greater Manchester,North West,England,County,2017-06-09 02:11:00,Lab hold,Lab,Con,79901,49865,97,7617,18961,26578,1087,3239,0,0,0,0,0,0,0,0,0,0
E14000748,E12000004,High Peak,Derbyshire,East Midlands,England,County,2017-06-09 02:43:00,Lab gain from Con,Lab,Con,73248,53853,160,2322,24431,26753,2669,0,0,0,0,0,0,0,0,0,0,0
E14000749,E12000006,Hitchin and Harpenden,Hertfordshire,East,England,County,2017-06-09 03:28:00,Con hold,Con,Lab,75916,58783,138,12031,31189,19158,6236,0,1329,0,0,0,0,0,0,0,871,0
E14000750,E12000007,Holborn and St Pancras,London,London,England,Borough,2017-06-09 04:21:00,Lab hold,Lab,Con,88088,58997,178,30509,10834,41343,4020,727,1980,0,0,0,0,0,0,0,93,0
E14000751,E12000007,Hornchurch and Upminster,London,London,England,Borough,2017-06-09 03:14:00,Con hold,Con,Lab,80802,56045,110,17723,33750,16027,1371,3502,1077,0,0,0,0,0,0,0,318,0
E14000752,E12000007,Hornsey and Wood Green,London,London,England,Borough,2017-06-09 03:36:00,Lab hold,Lab,LD,79946,62293,158,30738,9246,40738,10000,429,1181,0,0,0,0,0,0,0,699,0
E14000753,E12000008,Horsham,West Sussex,South East,England,County,2017-06-09 05:26:00,Con hold,Con,Lab,82772,61987,106,23484,36906,13422,7644,1533,1844,0,0,0,0,0,0,0,638,0
E14000754,E12000001,Houghton and Sunderland South,Tyne and Wear,North East,England,Borough,2017-06-08 23:10:00,Lab hold,Lab,Con,68123,41480,77,12341,12324,24665,908,2379,725,0,0,0,0,0,0,0,479,0
E14000755,E12000008,Hove,East Sussex,South East,England,Borough,2017-06-09 05:32:00,Lab hold,Lab,Con,74236,57596,120,18757,18185,36942,1311,0,971,0,0,0,0,0,0,0,187,0
E14000756,E12000003,Huddersfield,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 04:07:00,Lab hold,Lab,Con,67037,43834,116,12005,14465,26470,1155,0,1395,0,0,0,0,0,0,0,349,0
E14000757,E12000006,Huntingdon,Cambridgeshire,East,England,County,2017-06-09 02:21:00,Con hold,Con,Lab,84273,59720,136,14475,32915,18440,5090,2180,1095,0,0,0,0,0,0,0,0,0
E14000758,E12000002,Hyndburn,Lancashire,North West,England,Borough,2017-06-09 02:47:00,Lab hold,Lab,Con,71608,45202,105,5815,18305,24120,824,1953,0,0,0,0,0,0,0,0,0,0
E14000759,E12000007,Ilford North,London,London,England,Borough,2017-06-09 05:27:00,Lab hold,Lab,Con,72997,52941,111,9639,20950,30589,1034,0,0,0,0,0,0,0,0,0,368,0
E14000760,E12000007,Ilford South,London,London,England,Borough,2017-06-09 05:33:00,Lab hold,Lab,Con,85358,57657,146,31647,12077,43724,772,477,542,0,0,0,0,0,0,0,65,0
S14000038,S92000003,Inverclyde,Scotland,Scotland,Scotland,County,2017-06-09 02:21:00,SNP hold,SNP,Lab,58853,39093,57,384,8399,14666,978,0,0,15050,0,0,0,0,0,0,0,0
S14000039,S92000003,"Inverness, Nairn, Badenoch and Strathspey",Scotland,Scotland,Scotland,County,2017-06-09 03:07:00,SNP hold,SNP,Con,76844,52801,67,4924,16118,8552,6477,0,0,21042,0,0,0,0,0,0,612,0
E14000761,E12000006,Ipswich,Suffolk,East,England,Borough,2017-06-09 02:59:00,Lab gain from Con,Lab,Con,75668,51137,100,831,23393,24224,1187,1372,840,0,0,0,0,0,0,0,121,0
E14000762,E12000008,Isle Of Wight,Isle of Wight,South East,England,County,2017-06-09 03:09:00,Con hold,Con,Lab,110683,74479,95,21069,38190,17121,2740,1921,12915,0,0,0,0,0,0,0,1592,0
E14000763,E12000007,Islington North,London,London,England,Borough,2017-06-09 03:07:00,Lab hold,Lab,Con,74831,54928,122,33215,6871,40086,4946,413,2229,0,0,0,0,0,0,0,383,0
E14000764,E12000007,Islington South and Finsbury,London,London,England,Borough,2017-06-09 02:53:00,Lab hold,Lab,Con,69536,48049,147,20263,9925,30188,5809,929,1198,0,0,0,0,0,0,0,0,0
W07000077,W92000004,Islwyn,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 01:54:00,Lab hold,Lab,Con,56256,36093,78,11412,9826,21238,685,1605,0,0,2739,0,0,0,0,0,0,0
E14000765,E12000001,Jarrow,Tyne and Wear,North East,England,Borough,2017-06-09 01:08:00,Lab hold,Lab,Con,64778,43023,77,17263,10757,28020,1163,2338,745,0,0,0,0,0,0,0,0,0
E14000766,E12000003,Keighley,West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 04:53:00,Lab gain from Con,Lab,Con,71429,51714,91,239,23817,24056,1226,1291,790,0,0,0,0,0,0,0,534,0
E14000767,E12000005,Kenilworth and Southam,Warwickshire,West Midlands,England,County,2017-06-09 02:55:00,Con hold,Con,Lab,66319,51321,99,18076,31207,13131,4921,929,1133,0,0,0,0,0,0,0,0,0
E14000768,E12000007,Kensington,London,London,England,Borough,2017-06-09 21:03:00,Lab gain from Con,Lab,Con,60588,38677,118,20,16313,16333,4724,0,767,0,0,0,0,0,0,0,540,0
E14000769,E12000004,Kettering,Northamptonshire,East Midlands,England,County,2017-06-09 00:25:00,Con hold,Con,Lab,71440,49404,120,10562,28616,18054,1618,0,1116,0,0,0,0,0,0,0,0,0
S14000040,S92000003,Kilmarnock and Loudoun,Scotland,Scotland,Scotland,County,2017-06-09 01:50:00,SNP hold,SNP,Lab,73327,46509,81,6269,12404,13421,994,0,0,19690,0,0,0,0,0,0,0,0
E14000770,E12000007,Kingston and Surbiton,London,London,England,Borough,2017-06-09 03:36:00,LD gain from Con,LD,Con,81588,62178,87,4124,23686,9203,27810,675,536,0,0,0,0,0,0,0,268,0
E14000771,E12000003,Kingston upon Hull East,Humberside,Yorkshire and The Humber,England,Borough,2017-06-09 02:35:00,Lab hold,Lab,Con,65959,36638,60,10396,10959,21355,1258,2573,493,0,0,0,0,0,0,0,0,0
E14000772,E12000003,Kingston upon Hull North,Humberside,Yorkshire and The Humber,England,Borough,2017-06-09 02:16:00,Lab hold,Lab,Con,64665,37122,76,14322,9363,23685,1869,1601,604,0,0,0,0,0,0,0,0,0
E14000773,E12000003,Kingston upon Hull West and Hessle,Humberside,Yorkshire and The Humber,England,Borough,2017-06-09 02:55:00,Lab hold,Lab,Con,60181,34565,48,8025,10317,18342,2210,1399,332,0,0,0,0,0,0,0,1965,0
E14000774,E12000009,Kingswood,Avon,South West,England,Borough,2017-06-09 04:20:00,Con hold,Con,Lab,69368,48741,116,7500,26754,19254,1749,0,984,0,0,0,0,0,0,0,0,0
S14000041,S92000003,Kirkcaldy and Cowdenbeath,Scotland,Scotland,Scotland,County,2017-06-09 03:12:00,Lab gain from SNP,Lab,SNP,72721,46193,57,259,10762,17016,1118,540,0,16757,0,0,0,0,0,0,0,0
E14000775,E12000002,Knowsley,Merseyside,North West,England,Borough,2017-06-09 01:36:00,Lab hold,Lab,Con,81760,55483,68,42214,5137,47351,1189,1285,521,0,0,0,0,0,0,0,0,0
N06000009,N92000002,Lagan Valley,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 01:29:00,DUP hold,DUP,UUP,72380,44926,118,19229,462,0,0,0,0,0,0,26762,1567,3384,7533,4996,222,0
S14000042,S92000003,Lanark and Hamilton East,Scotland,Scotland,Scotland,County,2017-06-09 02:59:00,SNP hold,SNP,Con,77313,50470,57,266,16178,16084,1214,550,0,16444,0,0,0,0,0,0,0,0
E14000776,E12000002,Lancaster and Fleetwood,Lancashire,North West,England,County,2017-06-09 03:57:00,Lab hold,Lab,Con,67154,45989,94,6661,18681,25342,1170,0,796,0,0,0,0,0,0,0,0,0
E14000777,E12000003,Leeds Central,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 03:29:00,Lab hold,Lab,Con,89537,47673,116,23698,9755,33453,1063,2056,1189,0,0,0,0,0,0,0,157,0
E14000778,E12000003,Leeds East,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 03:09:00,Lab hold,Lab,Con,65950,41441,89,12752,12676,25428,739,1742,434,0,0,0,0,0,0,0,422,0
E14000779,E12000003,Leeds North East,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 04:39:00,Lab hold,Lab,Con,70112,52999,103,16991,16445,33436,1952,0,680,0,0,0,0,0,0,0,486,0
E14000780,E12000003,Leeds North West,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 04:04:00,Lab gain from LD,Lab,LD,68152,46287,97,4224,9097,20416,16192,0,582,0,0,0,0,0,0,0,0,0
E14000781,E12000003,Leeds West,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 03:20:00,Lab hold,Lab,Con,67955,42229,72,15965,11048,27013,905,1815,1023,0,0,0,0,0,0,0,425,0
E14000782,E12000004,Leicester East,Leicestershire,East Midlands,England,Borough,2017-06-09 03:35:00,Lab hold,Lab,Con,77788,52424,258,22428,12688,35116,1343,0,1070,0,0,0,0,0,0,0,2207,0
E14000783,E12000004,Leicester South,Leicestershire,East Midlands,England,Borough,2017-06-09 03:00:00,Lab hold,Lab,Con,75534,50517,182,26261,10896,37157,1287,0,1177,0,0,0,0,0,0,0,0,0
E14000784,E12000004,Leicester West,Leicestershire,East Midlands,England,Borough,2017-06-09 03:19:00,Lab hold,Lab,Con,64843,37512,122,11060,11763,22823,792,1406,607,0,0,0,0,0,0,0,121,0
E14000785,E12000002,Leigh,Greater Manchester,North West,England,County,2017-06-09 01:19:00,Lab hold,Lab,Con,76202,46874,105,9554,16793,26347,951,2783,0,0,0,0,0,0,0,0,0,0
E14000786,E12000008,Lewes,East Sussex,South East,England,County,2017-06-09 03:11:00,Con hold,Con,LD,70941,54192,136,5508,26820,6060,21312,0,0,0,0,0,0,0,0,0,0,0
E14000789,E12000007,"Lewisham, Deptford",London,London,England,Borough,2017-06-09 03:28:00,Lab hold,Lab,Con,78468,55112,208,34899,7562,42461,2911,0,1640,0,0,0,0,0,0,0,538,0
E14000787,E12000007,Lewisham East,London,London,England,Borough,2017-06-09 03:16:00,Lab hold,Lab,Con,68124,47201,111,21213,10859,32072,2086,798,803,0,0,0,0,0,0,0,583,0
E14000788,E12000007,Lewisham West and Penge,London,London,England,Borough,2017-06-09 03:32:00,Lab hold,Lab,Con,72899,53196,156,23162,12249,35411,3317,700,1144,0,0,0,0,0,0,0,375,0
E14000790,E12000007,Leyton and Wanstead,London,London,England,County,2017-06-09 03:12:00,Lab hold,Lab,Con,65149,46173,139,22607,9627,32234,2961,0,1351,0,0,0,0,0,0,0,0,0
E14000791,E12000005,Lichfield,Staffordshire,West Midlands,England,County,2017-06-09 03:28:00,Con hold,Con,Lab,74430,53524,147,18581,34018,15437,2653,0,1416,0,0,0,0,0,0,0,0,0
E14000792,E12000004,Lincoln,Lincolnshire,East Midlands,England,Borough,2017-06-09 04:03:00,Lab gain from Con,Lab,Con,73111,48718,79,1538,21795,23333,1284,1287,583,0,0,0,0,0,0,0,436,0
S14000043,S92000003,Linlithgow and East Falkirk,Scotland,Scotland,Scotland,County,2017-06-09 03:37:00,SNP hold,SNP,Lab,86186,56094,92,2919,16311,17469,1926,0,0,20388,0,0,0,0,0,0,0,0
E14000793,E12000002,"Liverpool, Riverside",Merseyside,North West,England,Borough,2017-06-09 01:59:00,Lab hold,Lab,Con,76332,48020,158,35947,4652,40599,1187,0,1582,0,0,0,0,0,0,0,0,0
E14000794,E12000002,"Liverpool, Walton",Merseyside,North West,England,Borough,2017-06-09 02:59:00,Lab hold,Lab,Con,62738,42197,103,32551,3624,36175,638,0,523,0,0,0,0,0,0,0,1237,0
E14000795,E12000002,"Liverpool, Wavertree",Merseyside,North West,England,Borough,2017-06-09 02:26:00,Lab hold,Lab,Con,62411,43640,119,29466,5251,34717,2858,0,598,0,0,0,0,0,0,0,216,0
E14000796,E12000002,"Liverpool, West Derby",Merseyside,North West,England,Borough,2017-06-09 02:38:00,Lab hold,Lab,Con,65164,45163,112,32908,4463,37371,545,0,329,0,0,0,0,0,0,0,2455,0
S14000044,S92000003,Livingston,Scotland,Scotland,Scotland,County,2017-06-09 04:07:00,SNP hold,SNP,Lab,81208,52505,84,3878,12799,17158,1512,0,0,21036,0,0,0,0,0,0,0,0
W07000045,W92000004,Llanelli,Dyfed,Wales,Wales,County,2017-06-09 01:09:00,Lab hold,Lab,Con,59434,40342,56,12024,9544,21568,548,1331,0,0,7351,0,0,0,0,0,0,0
E14000797,E12000004,Loughborough,Leicestershire,East Midlands,England,County,2017-06-09 05:13:00,Con hold,Con,Lab,79607,54148,110,4269,27022,22753,1937,1465,971,0,0,0,0,0,0,0,0,0
E14000798,E12000004,Louth and Horncastle,Lincolnshire,East Midlands,England,County,2017-06-09 03:21:00,Con hold,Con,Lab,79007,52771,84,19641,33733,14092,1990,2460,0,0,0,0,0,0,0,0,496,0
E14000799,E12000005,Ludlow,Shropshire,West Midlands,England,County,2017-06-09 04:29:00,Con hold,Con,Lab,68034,49970,140,19286,31433,12147,5336,0,1054,0,0,0,0,0,0,0,0,0
E14000800,E12000006,Luton North,Bedfordshire,East,England,Borough,2017-06-09 02:52:00,Lab hold,Lab,Con,66811,46622,120,14364,15401,29765,808,0,648,0,0,0,0,0,0,0,0,0
E14000801,E12000006,Luton South,Bedfordshire,East,England,Borough,2017-06-09 04:06:00,Lab hold,Lab,Con,67188,46133,100,13925,14879,28804,1056,795,439,0,0,0,0,0,0,0,160,0
E14000802,E12000002,Macclesfield,Cheshire,North West,England,County,2017-06-09 04:34:00,Con hold,Con,Lab,75228,54307,137,8608,28595,19987,3350,0,1213,0,0,0,0,0,0,0,1162,0
E14000803,E12000008,Maidenhead,Berkshire,South East,England,County,2017-06-09 03:20:00,Con hold,Con,Lab,76076,58239,108,26457,37718,11261,6540,871,907,0,0,0,0,0,0,0,942,0
E14000804,E12000008,Maidstone and The Weald,Kent,South East,England,County,2017-06-09 03:57:00,Con hold,Con,Lab,75334,51717,86,17723,29156,11433,8455,1613,888,0,0,0,0,0,0,0,172,0
E14000805,E12000002,Makerfield,Greater Manchester,North West,England,County,2017-06-09 01:24:00,Lab hold,Lab,Con,74259,46933,104,13542,14703,28245,1322,0,0,0,0,0,0,0,0,0,2663,0
E14000806,E12000006,Maldon,Essex,East,England,County,2017-06-09 03:03:00,Con hold,Con,Lab,71470,50202,99,23430,34111,10681,2181,1899,1073,0,0,0,0,0,0,0,257,0
E14000807,E12000002,Manchester Central,Greater Manchester,North West,England,Borough,2017-06-09 03:05:00,Lab hold,Lab,Con,90261,49720,150,31445,7045,38490,1678,1469,846,0,0,0,0,0,0,0,192,0
E14000808,E12000002,"Manchester, Gorton",Greater Manchester,North West,England,Borough,2017-06-09 03:26:00,Lab hold,Lab,Con,75362,45953,145,31730,3355,35085,2597,952,1038,0,0,0,0,0,0,0,2926,0
E14000809,E12000002,"Manchester, Withington",Greater Manchester,North West,England,Borough,2017-06-09 03:17:00,Lab hold,Lab,LD,74654,53602,134,29875,5530,38424,8549,0,865,0,0,0,0,0,0,0,234,0
E14000810,E12000004,Mansfield,Nottinghamshire,East Midlands,England,County,2017-06-09 04:17:00,Con gain from Lab,Con,Lab,77811,50157,99,1057,23392,22335,697,2654,0,0,0,0,0,0,0,0,1079,0
E14000811,E12000008,Meon Valley,Hampshire,South East,England,County,2017-06-09 04:39:00,Con hold,Con,Lab,74246,54192,115,25692,35624,9932,5900,1435,1301,0,0,0,0,0,0,0,0,0
E14000812,E12000005,Meriden,West Midlands,West Midlands,England,County,2017-06-09 02:54:00,Con hold,Con,Lab,81443,54643,97,19198,33873,14675,2663,2016,1416,0,0,0,0,0,0,0,0,0
W07000071,W92000004,Merthyr Tydfil and Rhymney,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 03:17:00,Lab hold,Lab,Con,55463,33545,71,16334,6073,22407,841,1484,0,0,2740,0,0,0,0,0,0,0
E14000813,E12000006,Mid Bedfordshire,Bedfordshire,East,England,County,2017-06-09 02:07:00,Con hold,Con,Lab,84161,63138,185,20983,38936,17953,3788,0,1794,0,0,0,0,0,0,0,667,0
E14000814,E12000004,Mid Derbyshire,Derbyshire,East Midlands,England,County,2017-06-09 04:28:00,Con hold,Con,Lab,67466,50371,136,11616,29513,17897,1793,0,1168,0,0,0,0,0,0,0,0,0
E14000819,E12000001,Middlesbrough,Cleveland,North East,England,Borough,2017-06-09 00:41:00,Lab hold,Lab,Con,61059,35637,57,13873,9531,23404,368,1452,250,0,0,0,0,0,0,0,632,0
E14000820,E12000001,Middlesbrough South and East Cleveland,Cleveland,North East,England,County,2017-06-09 03:21:00,Con gain from Lab,Con,Lab,72336,47620,144,1020,23643,22623,1354,0,0,0,0,0,0,0,0,0,0,0
E14000815,E12000009,Mid Dorset and North Poole,Dorset,South West,England,County,2017-06-09 04:23:00,Con hold,Con,LD,65050,48254,145,15339,28585,6423,13246,0,0,0,0,0,0,0,0,0,0,0
S14000045,S92000003,Midlothian,Scotland,Scotland,Scotland,County,2017-06-09 02:26:00,Lab gain from SNP,Lab,SNP,68328,45273,71,885,11521,16458,1721,0,0,15573,0,0,0,0,0,0,0,0
E14000816,E12000006,Mid Norfolk,Norfolk,East,England,County,2017-06-09 02:49:00,Con hold,Con,Lab,80027,55668,96,16086,32828,16742,2848,2092,1158,0,0,0,0,0,0,0,0,0
E14000817,E12000008,Mid Sussex,West Sussex,South East,England,County,2017-06-09 04:05:00,Con hold,Con,Lab,84170,61632,113,19673,35082,15409,7855,1251,1571,0,0,0,0,0,0,0,464,0
N06000010,N92000002,Mid Ulster,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 03:16:00,SF hold,SF,DUP,68485,46694,278,12890,0,0,0,0,0,0,0,12565,25455,4563,3017,1094,0,0
E14000818,E12000005,Mid Worcestershire,Hereford and Worcester,West Midlands,England,County,2017-06-09 02:24:00,Con hold,Con,Lab,76057,55089,102,23326,35967,12641,3450,1660,1371,0,0,0,0,0,0,0,0,0
E14000821,E12000008,Milton Keynes North,Buckinghamshire,South East,England,County,2017-06-09 04:53:00,Con hold,Con,Lab,89207,63924,115,1975,30367,28392,2499,1390,1107,0,0,0,0,0,0,0,169,0
E14000822,E12000008,Milton Keynes South,Buckinghamshire,South East,England,Borough,2017-06-09 04:22:00,Con hold,Con,Lab,92417,64546,122,1665,30652,28987,1895,1833,1179,0,0,0,0,0,0,0,0,0
E14000823,E12000007,Mitcham and Morden,London,London,England,Borough,2017-06-09 02:43:00,Lab hold,Lab,Con,68705,48118,126,21375,11664,33039,1494,1054,644,0,0,0,0,0,0,0,223,0
E14000824,E12000008,Mole Valley,Surrey,South East,England,County,2017-06-09 03:23:00,Con hold,Con,LD,74545,56726,140,24137,35092,7864,10955,1352,1463,0,0,0,0,0,0,0,0,0
W07000054,W92000004,Monmouth,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 02:36:00,Con hold,Con,Lab,64909,49734,64,8206,26411,18205,2064,762,954,0,1338,0,0,0,0,0,0,0
W07000063,W92000004,Montgomeryshire,Powys,Wales,Wales,County,2017-06-09 02:25:00,Con hold,Con,LD,50755,34891,75,9285,18075,5542,8790,0,524,0,1960,0,0,0,0,0,0,0
S14000046,S92000003,Moray,Scotland,Scotland,Scotland,County,2017-06-09 02:18:00,Con gain from SNP,Con,SNP,70649,47605,62,4159,22637,5208,1078,0,0,18478,0,0,0,0,0,0,204,0
E14000825,E12000002,Morecambe and Lunesdale,Lancashire,North West,England,County,2017-06-09 04:24:00,Con hold,Con,Lab,66818,45657,72,1399,21773,20374,1699,1333,478,0,0,0,0,0,0,0,0,0
E14000826,E12000003,Morley and Outwood,West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:36:00,Con hold,Con,Lab,76495,52357,198,2104,26550,24446,1361,0,0,0,0,0,0,0,0,0,0,0
S14000047,S92000003,Motherwell and Wishaw,Scotland,Scotland,Scotland,Borough,2017-06-09 04:07:00,SNP hold,SNP,Lab,68215,41926,58,318,8490,15832,920,534,0,16150,0,0,0,0,0,0,0,0
S14000027,S92000003,Na h-Eileanan An Iar,Scotland,Scotland,Scotland,County,2017-06-09 02:12:00,SNP hold,SNP,Lab,21301,14818,35,1007,2441,5006,250,0,0,6013,0,0,0,0,0,0,1108,0
W07000069,W92000004,Neath,West Glamorgan,Wales,Wales,County,2017-06-09 02:30:00,Lab hold,Lab,Con,55862,38285,83,12631,9082,21713,732,1419,0,0,5339,0,0,0,0,0,0,0
E14000829,E12000004,Newark,Nottinghamshire,East Midlands,England,County,2017-06-09 03:48:00,Con hold,Con,Lab,75510,55042,137,18149,34493,16344,2786,1419,0,0,0,0,0,0,0,0,0,0
E14000830,E12000008,Newbury,Berkshire,South East,England,County,2017-06-09 02:47:00,Con hold,Con,LD,82924,60849,144,24380,37399,8596,13019,0,1531,0,0,0,0,0,0,0,304,0
E14000834,E12000005,Newcastle-Under-Lyme,Staffordshire,West Midlands,England,Borough,2017-06-09 06:17:00,Lab hold,Lab,Con,65596,43842,172,30,21094,21124,1624,0,0,0,0,0,0,0,0,0,0,0
E14000831,E12000001,Newcastle Upon Tyne Central,Tyne and Wear,North East,England,Borough,2017-06-08 23:01:00,Lab hold,Lab,Con,55368,37094,79,14937,9134,24071,1812,1482,595,0,0,0,0,0,0,0,0,0
E14000832,E12000001,Newcastle Upon Tyne East,Tyne and Wear,North East,England,Borough,2017-06-08 23:56:00,Lab hold,Lab,Con,61989,41637,84,19261,8866,28127,2574,1315,755,0,0,0,0,0,0,0,0,0
E14000833,E12000001,Newcastle Upon Tyne North,Tyne and Wear,North East,England,Borough,2017-06-09 00:14:00,Lab hold,Lab,Con,66073,48288,83,10349,16380,26729,2533,1780,513,0,0,0,0,0,0,0,353,0
E14000827,E12000008,New Forest East,Hampshire,South East,England,County,2017-06-09 02:48:00,Con hold,Con,Lab,72602,51366,127,21995,32162,10167,7786,0,1251,0,0,0,0,0,0,0,0,0
E14000828,E12000008,New Forest West,Hampshire,South East,England,County,2017-06-09 03:14:00,Con hold,Con,Lab,68786,49627,98,23431,33170,9739,4781,0,1454,0,0,0,0,0,0,0,483,0
W07000055,W92000004,Newport East,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 01:50:00,Lab hold,Lab,Con,57233,36820,68,8003,12801,20804,966,1180,0,0,881,0,0,0,0,0,188,0
W07000056,W92000004,Newport West,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 02:03:00,Lab hold,Lab,Con,64399,43438,80,5658,17065,22723,976,1100,497,0,1077,0,0,0,0,0,0,0
N06000011,N92000002,Newry and Armagh,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 03:48:00,SF hold,SF,DUP,78266,53579,321,12489,0,0,0,0,0,0,0,13177,25666,9055,4425,1256,0,0
E14000835,E12000009,Newton Abbot,Devon,South West,England,County,2017-06-09 02:16:00,Con hold,Con,Lab,71714,51637,131,17160,28635,11475,10601,0,926,0,0,0,0,0,0,0,0,0
E14000836,E12000003,"Normanton, Pontefract and Castleford",West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 05:12:00,Lab hold,Lab,Con,81641,49191,83,14499,14769,29268,693,3030,0,0,0,0,0,0,0,0,1431,0
E14000861,E12000004,Northampton North,Northamptonshire,East Midlands,England,Borough,2017-06-09 04:31:00,Con hold,Con,Lab,58861,40378,63,807,19065,18258,1015,1404,636,0,0,0,0,0,0,0,0,0
E14000862,E12000004,Northampton South,Northamptonshire,East Midlands,England,Borough,2017-06-09 04:32:00,Con hold,Con,Lab,61766,41034,71,1159,19231,18072,1405,1630,696,0,0,0,0,0,0,0,0,0
N06000012,N92000002,North Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 02:40:00,DUP hold,DUP,SF,75657,48460,112,20643,0,0,0,0,0,0,0,28521,7878,2574,3482,2723,3282,0
S14000048,S92000003,North Ayrshire and Arran,Scotland,Scotland,Scotland,County,2017-06-09 02:27:00,SNP hold,SNP,Con,73176,47433,82,3633,14818,13040,1124,0,0,18451,0,0,0,0,0,0,0,0
E14000837,E12000009,North Cornwall,Cornwall,South West,England,County,2017-06-09 09:51:00,Con hold,Con,LD,68844,50944,103,7200,25835,6151,18635,0,0,0,0,0,0,0,0,0,323,0
E14000838,E12000009,North Devon,Devon,South West,England,County,2017-06-09 03:33:00,Con hold,Con,LD,75801,55705,66,4332,25517,7063,21185,1187,753,0,0,0,0,0,0,0,0,0
